      #Energy        TDOS
     -13.93861      65.86000
     -13.92761      71.08000
     -13.91661      74.01000
     -13.90561      75.05000
     -13.89461      75.39000
     -13.88261      76.30000
     -13.87161      78.45000
     -13.86061      81.59000
     -13.84961      84.65000
     -13.83861      86.33000
     -13.82761      85.78000
     -13.81661      83.16000
     -13.80561      79.60000
     -13.79361      76.73000
     -13.78261      75.90000
     -13.77161      77.59000
     -13.76061      81.32000
     -13.74961      86.02000
     -13.73861      90.52000
     -13.72761      93.96000
     -13.71661      95.95000
     -13.70461      96.47000
     -13.69361      95.74000
     -13.68261      94.10000
     -13.67161      91.87000
     -13.66061      89.33000
     -13.64961      86.73000
     -13.63861      84.25000
     -13.62761      82.04000
     -13.61561      80.12000
     -13.60461      78.53000
     -13.59361      77.34000
     -13.58261      76.88000
     -13.57161      77.59000
     -13.56061      79.82000
     -13.54961      83.49000
     -13.53861      87.90000
     -13.52661      91.97000
     -13.51561      94.63000
     -13.50461      95.39000
     -13.49361      94.51000
     -13.48261      92.80000
     -13.47161      91.15000
     -13.46061      90.11000
     -13.44961      89.74000
     -13.43761      89.82000
     -13.42661      90.21000
     -13.41561      91.11000
     -13.40461      93.04000
     -13.39361      96.53000
     -13.38261     101.80000
     -13.37161     108.40000
     -13.36061     115.40000
     -13.34861     121.70000
     -13.33761     126.20000
     -13.32661     128.50000
     -13.31561     128.70000
     -13.30461     127.30000
     -13.29361     125.00000
     -13.28261     122.10000
     -13.27161     118.90000
     -13.25961     115.50000
     -13.24861     112.50000
     -13.23761     110.80000
     -13.22661     111.40000
     -13.21561     115.10000
     -13.20461     121.70000
     -13.19361     130.40000
     -13.18261     139.50000
     -13.17061     147.50000
     -13.15961     153.00000
     -13.14861     155.40000
     -13.13761     154.80000
     -13.12661     151.70000
     -13.11561     146.90000
     -13.10461     140.90000
     -13.09361     134.50000
     -13.08161     128.30000
     -13.07061     123.20000
     -13.05961     120.30000
     -13.04861     120.70000
     -13.03761     124.50000
     -13.02661     131.00000
     -13.01561     138.70000
     -13.00461     145.40000
     -12.99361     149.90000
     -12.98161     151.80000
     -12.97061     151.90000
     -12.95961     151.50000
     -12.94861     151.90000
     -12.93761     153.80000
     -12.92661     156.80000
     -12.91561     159.80000
     -12.90461     161.70000
     -12.89261     161.60000
     -12.88161     159.40000
     -12.87061     155.60000
     -12.85961     151.20000
     -12.84861     147.30000
     -12.83761     144.60000
     -12.82661     143.40000
     -12.81561     143.40000
     -12.80361     144.30000
     -12.79261     146.00000
     -12.78161     148.50000
     -12.77061     152.40000
     -12.75961     157.90000
     -12.74861     164.80000
     -12.73761     172.30000
     -12.72661     179.40000
     -12.71461     185.00000
     -12.70361     188.40000
     -12.69261     189.80000
     -12.68161     190.00000
     -12.67061     189.70000
     -12.65961     189.30000
     -12.64861     188.70000
     -12.63761     187.60000
     -12.62561     185.80000
     -12.61461     183.50000
     -12.60361     180.90000
     -12.59261     178.80000
     -12.58161     177.70000
     -12.57061     178.30000
     -12.55961     181.00000
     -12.54861     185.90000
     -12.53661     192.50000
     -12.52561     199.90000
     -12.51461     207.00000
     -12.50361     212.90000
     -12.49261     217.30000
     -12.48161     220.40000
     -12.47061     222.70000
     -12.45961     224.40000
     -12.44761     225.30000
     -12.43661     224.40000
     -12.42561     220.90000
     -12.41461     214.40000
     -12.40361     205.50000
     -12.39261     195.20000
     -12.38161     184.90000
     -12.37061     175.80000
     -12.35861     168.90000
     -12.34761     165.00000
     -12.33661     164.40000
     -12.32561     167.30000
     -12.31461     172.90000
     -12.30361     180.20000
     -12.29261     187.70000
     -12.28161     193.90000
     -12.26961     197.80000
     -12.25861     198.80000
     -12.24761     197.60000
     -12.23661     195.20000
     -12.22561     192.80000
     -12.21461     191.80000
     -12.20361     193.20000
     -12.19261     197.00000
     -12.18061     202.70000
     -12.16961     209.00000
     -12.15861     214.40000
     -12.14761     217.80000
     -12.13661     218.70000
     -12.12561     217.60000
     -12.11461     214.90000
     -12.10361     211.30000
     -12.09161     206.80000
     -12.08061     201.80000
     -12.06961     196.60000
     -12.05861     192.00000
     -12.04761     189.00000
     -12.03661     188.40000
     -12.02561     189.90000
     -12.01461     192.90000
     -12.00361     196.00000
     -11.99161     197.60000
     -11.98061     196.80000
     -11.96961     194.00000
     -11.95861     190.50000
     -11.94761     188.40000
     -11.93661     189.60000
     -11.92561     194.70000
     -11.91461     202.60000
     -11.90261     210.60000
     -11.89161     215.70000
     -11.88061     216.10000
     -11.86961     212.00000
     -11.85861     204.90000
     -11.84761     197.70000
     -11.83661     192.30000
     -11.82561     189.30000
     -11.81361     188.10000
     -11.80261     187.30000
     -11.79161     186.00000
     -11.78061     184.80000
     -11.76961     184.90000
     -11.75861     188.00000
     -11.74761     194.90000
     -11.73661     205.00000
     -11.72461     216.10000
     -11.71361     225.70000
     -11.70261     231.60000
     -11.69161     232.80000
     -11.68061     229.60000
     -11.66961     223.40000
     -11.65861     216.00000
     -11.64761     209.20000
     -11.63561     203.50000
     -11.62461     198.70000
     -11.61361     194.20000
     -11.60261     189.10000
     -11.59161     183.20000
     -11.58061     177.20000
     -11.56961     172.10000
     -11.55861     168.90000
     -11.54661     168.10000
     -11.53561     169.60000
     -11.52461     173.00000
     -11.51361     177.30000
     -11.50261     181.60000
     -11.49161     185.20000
     -11.48061     186.90000
     -11.46961     186.40000
     -11.45761     183.60000
     -11.44661     179.20000
     -11.43561     174.30000
     -11.42461     170.20000
     -11.41361     167.50000
     -11.40261     165.80000
     -11.39161     164.20000
     -11.38061     161.70000
     -11.36861     157.80000
     -11.35761     152.80000
     -11.34661     147.60000
     -11.33561     143.40000
     -11.32461     140.80000
     -11.31361     139.90000
     -11.30261     140.10000
     -11.29161     140.40000
     -11.27961     139.80000
     -11.26861     137.50000
     -11.25761     133.80000
     -11.24661     129.10000
     -11.23561     124.60000
     -11.22461     121.00000
     -11.21361     119.10000
     -11.20261     118.90000
     -11.19061     120.50000
     -11.17961     123.30000
     -11.16861     127.00000
     -11.15761     131.00000
     -11.14661     134.70000
     -11.13561     137.80000
     -11.12461     139.50000
     -11.11361     139.60000
     -11.10161     137.80000
     -11.09061     134.10000
     -11.07961     129.10000
     -11.06861     123.30000
     -11.05761     117.60000
     -11.04661     113.10000
     -11.03561     110.70000
     -11.02461     111.10000
     -11.01261     114.30000
     -11.00161     119.60000
     -10.99061     125.50000
     -10.97961     130.30000
     -10.96861     132.70000
     -10.95761     131.80000
     -10.94661     127.20000
     -10.93561     119.20000
     -10.92461     108.80000
     -10.91261      97.45000
     -10.90161      86.65000
     -10.89061      77.78000
     -10.87961      71.44000
     -10.86861      67.45000
     -10.85761      65.12000
     -10.84661      63.87000
     -10.83561      63.49000
     -10.82361      64.15000
     -10.81261      65.98000
     -10.80161      68.62000
     -10.79061      71.25000
     -10.77961      72.90000
     -10.76861      72.95000
     -10.75761      71.36000
     -10.74661      68.57000
     -10.73461      65.09000
     -10.72361      61.12000
     -10.71261      56.49000
     -10.70161      50.83000
     -10.69061      43.92000
     -10.67961      35.98000
     -10.66861      27.65000
     -10.65761      19.77000
     -10.64561      13.06000
     -10.63461       7.94600
     -10.62361       4.43200
     -10.61261       2.26200
     -10.60161       1.05400
     -10.59061       0.44760
     -10.57961       0.17310
     -10.56861       0.06088
     -10.55661       0.01946
     -10.54561       0.00565
     -10.53461       0.00149
     -10.52361       0.00036
     -10.51261       0.00008
     -10.50161       0.00002
     -10.49061       0.00000
     -10.47961       0.00000
     -10.46761       0.00000
     -10.45661       0.00000
     -10.44561       0.00000
     -10.43461       0.00000
     -10.42361       0.00000
     -10.41261       0.00000
     -10.40161       0.00000
     -10.39061       0.00000
     -10.37861       0.00000
     -10.36761       0.00000
     -10.35661       0.00000
     -10.34561       0.00000
     -10.33461       0.00000
     -10.32361       0.00000
     -10.31261       0.00000
     -10.30161       0.00000
     -10.28961       0.00000
     -10.27861       0.00000
     -10.26761       0.00000
     -10.25661       0.00000
     -10.24561       0.00001
     -10.23461       0.00003
     -10.22361       0.00015
     -10.21261       0.00068
     -10.20061       0.00272
     -10.18961       0.00992
     -10.17861       0.03283
     -10.16761       0.09883
     -10.15661       0.27080
     -10.14561       0.67660
     -10.13461       1.54400
     -10.12361       3.22300
     -10.11161       6.17800
     -10.10061      10.91000
     -10.08961      17.83000
     -10.07861      27.11000
     -10.06761      38.58000
     -10.05661      51.68000
     -10.04561      65.56000
     -10.03461      79.13000
     -10.02261      91.29000
     -10.01161     101.10000
     -10.00061     108.20000
      -9.98961     112.80000
      -9.97861     115.60000
      -9.96761     117.70000
      -9.95661     119.90000
      -9.94561     122.20000
      -9.93461     124.10000
      -9.92261     125.40000
      -9.91161     126.40000
      -9.90061     128.40000
      -9.88961     133.20000
      -9.87861     141.80000
      -9.86761     153.30000
      -9.85661     165.20000
      -9.84561     173.90000
      -9.83361     176.40000
      -9.82261     171.90000
      -9.81161     162.10000
      -9.80061     150.70000
      -9.78961     141.80000
      -9.77861     138.10000
      -9.76761     140.10000
      -9.75661     146.50000
      -9.74461     155.10000
      -9.73361     163.90000
      -9.72261     171.60000
      -9.71161     178.30000
      -9.70061     184.30000
      -9.68961     190.20000
      -9.67861     196.30000
      -9.66761     203.10000
      -9.65561     210.90000
      -9.64461     220.50000
      -9.63361     232.60000
      -9.62261     247.60000
      -9.61161     264.80000
      -9.60061     282.30000
      -9.58961     297.60000
      -9.57861     308.40000
      -9.56661     313.50000
      -9.55561     313.40000
      -9.54461     310.30000
      -9.53361     306.70000
      -9.52261     304.90000
      -9.51161     306.30000
      -9.50061     311.10000
      -9.48961     318.70000
      -9.47761     328.10000
      -9.46661     338.20000
      -9.45561     348.20000
      -9.44461     357.60000
      -9.43361     366.80000
      -9.42261     376.70000
      -9.41161     388.20000
      -9.40061     401.70000
      -9.38861     416.60000
      -9.37761     431.70000
      -9.36661     445.50000
      -9.35561     457.40000
      -9.34461     467.80000
      -9.33361     477.60000
      -9.32261     488.00000
      -9.31161     499.70000
      -9.29961     512.30000
      -9.28861     524.90000
      -9.27761     536.10000
      -9.26661     544.90000
      -9.25561     551.40000
      -9.24461     556.70000
      -9.23361     562.90000
      -9.22261     571.60000
      -9.21061     584.30000
      -9.19961     601.50000
      -9.18861     622.70000
      -9.17761     646.60000
      -9.16661     671.70000
      -9.15561     695.80000
      -9.14461     717.50000
      -9.13361     735.80000
      -9.12161     750.80000
      -9.11061     763.10000
      -9.09961     773.70000
      -9.08861     782.80000
      -9.07761     790.30000
      -9.06661     795.30000
      -9.05561     797.30000
      -9.04461     796.10000
      -9.03261     792.00000
      -9.02161     785.60000
      -9.01061     777.40000
      -8.99961     767.90000
      -8.98861     757.90000
      -8.97761     748.90000
      -8.96661     742.90000
      -8.95561     742.00000
      -8.94461     747.40000
      -8.93261     759.30000
      -8.92161     776.00000
      -8.91061     795.00000
      -8.89961     812.50000
      -8.88861     824.90000
      -8.87761     829.60000
      -8.86661     826.00000
      -8.85561     815.70000
      -8.84361     802.60000
      -8.83261     791.20000
      -8.82161     785.20000
      -8.81061     786.40000
      -8.79961     794.50000
      -8.78861     807.30000
      -8.77761     821.60000
      -8.76661     834.70000
      -8.75461     845.10000
      -8.74361     853.30000
      -8.73261     861.30000
      -8.72161     871.70000
      -8.71061     886.40000
      -8.69961     905.70000
      -8.68861     927.70000
      -8.67761     948.40000
      -8.66561     963.70000
      -8.65461     970.50000
      -8.64361     968.20000
      -8.63261     959.20000
      -8.62161     948.60000
      -8.61061     942.00000
      -8.59961     944.30000
      -8.58861     957.80000
      -8.57661     981.40000
      -8.56561    1012.00000
      -8.55461    1045.00000
      -8.54361    1077.00000
      -8.53261    1106.00000
      -8.52161    1130.00000
      -8.51061    1151.00000
      -8.49961    1170.00000
      -8.48761    1185.00000
      -8.47661    1197.00000
      -8.46561    1204.00000
      -8.45461    1205.00000
      -8.44361    1201.00000
      -8.43261    1192.00000
      -8.42161    1181.00000
      -8.41061    1168.00000
      -8.39861    1154.00000
      -8.38761    1138.00000
      -8.37661    1121.00000
      -8.36561    1103.00000
      -8.35461    1085.00000
      -8.34361    1070.00000
      -8.33261    1060.00000
      -8.32161    1055.00000
      -8.30961    1056.00000
      -8.29861    1062.00000
      -8.28761    1069.00000
      -8.27661    1075.00000
      -8.26561    1076.00000
      -8.25461    1071.00000
      -8.24361    1060.00000
      -8.23261    1043.00000
      -8.22061    1021.00000
      -8.20961     996.30000
      -8.19861     970.50000
      -8.18761     944.80000
      -8.17661     919.90000
      -8.16561     895.10000
      -8.15461     869.10000
      -8.14361     840.10000
      -8.13161     807.50000
      -8.12061     771.70000
      -8.10961     734.30000
      -8.09861     697.40000
      -8.08761     662.40000
      -8.07661     629.80000
      -8.06561     599.00000
      -8.05461     569.20000
      -8.04261     540.20000
      -8.03161     512.80000
      -8.02061     488.20000
      -8.00961     468.00000
      -7.99861     452.80000
      -7.98761     442.10000
      -7.97661     434.80000
      -7.96561     428.90000
      -7.95461     422.40000
      -7.94261     413.70000
      -7.93161     401.70000
      -7.92061     386.00000
      -7.90961     366.60000
      -7.89861     344.40000
      -7.88761     320.30000
      -7.87661     295.90000
      -7.86561     272.70000
      -7.85361     252.10000
      -7.84261     235.30000
      -7.83161     222.70000
      -7.82061     214.60000
      -7.80961     210.60000
      -7.79861     209.80000
      -7.78761     211.20000
      -7.77661     213.40000
      -7.76461     215.00000
      -7.75361     215.10000
      -7.74261     213.20000
      -7.73161     209.20000
      -7.72061     203.90000
      -7.70961     198.10000
      -7.69861     192.50000
      -7.68761     187.90000
      -7.67561     184.40000
      -7.66461     182.20000
      -7.65361     180.80000
      -7.64261     179.90000
      -7.63161     178.80000
      -7.62061     177.20000
      -7.60961     174.70000
      -7.59861     171.30000
      -7.58661     166.60000
      -7.57561     160.60000
      -7.56461     153.20000
      -7.55361     144.70000
      -7.54261     135.10000
      -7.53161     125.10000
      -7.52061     115.40000
      -7.50961     106.90000
      -7.49761     100.80000
      -7.48661      98.18000
      -7.47561      99.36000
      -7.46461     103.80000
      -7.45361     110.20000
      -7.44261     117.10000
      -7.43161     123.10000
      -7.42061     127.90000
      -7.40861     131.30000
      -7.39761     133.80000
      -7.38661     136.00000
      -7.37561     138.30000
      -7.36461     140.60000
      -7.35361     142.90000
      -7.34261     144.50000
      -7.33161     144.70000
      -7.31961     143.00000
      -7.30861     139.30000
      -7.29761     134.00000
      -7.28661     128.30000
      -7.27561     123.70000
      -7.26461     121.00000
      -7.25361     120.20000
      -7.24261     120.60000
      -7.23061     120.80000
      -7.21961     120.00000
      -7.20861     118.30000
      -7.19761     116.20000
      -7.18661     114.80000
      -7.17561     114.10000
      -7.16461     113.80000
      -7.15361     113.00000
      -7.14161     111.10000
      -7.13061     108.10000
      -7.11961     104.70000
      -7.10861     101.50000
      -7.09761      99.11000
      -7.08661      97.31000
      -7.07561      95.58000
      -7.06461      93.38000
      -7.05261      90.67000
      -7.04161      87.93000
      -7.03061      85.91000
      -7.01961      85.14000
      -7.00861      85.53000
      -6.99761      86.53000
      -6.98661      87.66000
      -6.97561      88.92000
      -6.96461      90.99000
      -6.95261      94.67000
      -6.94161     100.30000
      -6.93061     107.40000
      -6.91961     114.50000
      -6.90861     120.00000
      -6.89761     122.50000
      -6.88661     121.60000
      -6.87561     117.50000
      -6.86361     111.50000
      -6.85261     104.90000
      -6.84161      98.88000
      -6.83061      93.90000
      -6.81961      89.71000
      -6.80861      85.63000
      -6.79761      81.06000
      -6.78661      75.91000
      -6.77461      70.84000
      -6.76361      67.05000
      -6.75261      65.74000
      -6.74161      67.47000
      -6.73061      71.79000
      -6.71961      77.38000
      -6.70861      82.68000
      -6.69761      86.55000
      -6.68561      88.62000
      -6.67461      89.14000
      -6.66361      88.55000
      -6.65261      87.24000
      -6.64161      85.53000
      -6.63061      83.96000
      -6.61961      83.26000
      -6.60861      84.07000
      -6.59661      86.36000
      -6.58561      89.20000
      -6.57461      91.02000
      -6.56361      90.36000
      -6.55261      86.61000
      -6.54161      80.37000
      -6.53061      73.10000
      -6.51961      66.49000
      -6.50761      61.75000
      -6.49661      59.29000
      -6.48561      58.73000
      -6.47461      59.29000
      -6.46361      60.13000
      -6.45261      60.69000
      -6.44161      60.79000
      -6.43061      60.50000
      -6.41861      60.10000
      -6.40761      59.92000
      -6.39661      60.22000
      -6.38561      61.19000
      -6.37461      62.75000
      -6.36361      64.58000
      -6.35261      66.13000
      -6.34161      66.81000
      -6.32961      66.27000
      -6.31861      64.58000
      -6.30761      62.30000
      -6.29661      60.27000
      -6.28561      59.39000
      -6.27461      60.29000
      -6.26361      63.14000
      -6.25261      67.61000
      -6.24061      72.99000
      -6.22961      78.42000
      -6.21861      83.10000
      -6.20761      86.47000
      -6.19661      88.23000
      -6.18561      88.40000
      -6.17461      87.28000
      -6.16361      85.39000
      -6.15161      83.34000
      -6.14061      81.65000
      -6.12961      80.58000
      -6.11861      80.11000
      -6.10761      79.96000
      -6.09661      79.72000
      -6.08561      79.02000
      -6.07461      77.70000
      -6.06261      75.90000
      -6.05161      74.07000
      -6.04061      72.78000
      -6.02961      72.51000
      -6.01861      73.41000
      -6.00761      75.22000
      -5.99661      77.50000
      -5.98561      79.82000
      -5.97361      81.99000
      -5.96261      84.18000
      -5.95161      86.88000
      -5.94061      90.79000
      -5.92961      96.51000
      -5.91861     104.30000
      -5.90761     113.50000
      -5.89661     123.00000
      -5.88561     131.30000
      -5.87361     137.00000
      -5.86261     139.50000
      -5.85161     139.00000
      -5.84061     136.30000
      -5.82961     132.70000
      -5.81861     129.40000
      -5.80761     127.30000
      -5.79661     127.10000
      -5.78461     128.50000
      -5.77361     131.10000
      -5.76261     133.80000
      -5.75161     136.10000
      -5.74061     137.40000
      -5.72961     138.00000
      -5.71861     138.30000
      -5.70761     138.90000
      -5.69561     140.30000
      -5.68461     142.80000
      -5.67361     146.30000
      -5.66261     150.50000
      -5.65161     155.10000
      -5.64061     159.90000
      -5.62961     164.30000
      -5.61861     168.10000
      -5.60661     170.80000
      -5.59561     172.40000
      -5.58461     173.20000
      -5.57361     173.60000
      -5.56261     173.90000
      -5.55161     174.30000
      -5.54061     175.00000
      -5.52961     176.10000
      -5.51761     178.20000
      -5.50661     181.70000
      -5.49561     186.60000
      -5.48461     192.40000
      -5.47361     198.40000
      -5.46261     203.70000
      -5.45161     207.70000
      -5.44061     210.40000
      -5.42861     211.80000
      -5.41761     212.00000
      -5.40661     210.80000
      -5.39561     208.20000
      -5.38461     204.90000
      -5.37361     201.80000
      -5.36261     200.20000
      -5.35161     200.70000
      -5.33961     202.90000
      -5.32861     205.90000
      -5.31761     208.20000
      -5.30661     209.20000
      -5.29561     209.20000
      -5.28461     209.00000
      -5.27361     209.30000
      -5.26261     210.30000
      -5.25061     211.30000
      -5.23961     211.70000
      -5.22861     210.60000
      -5.21761     208.10000
      -5.20661     204.40000
      -5.19561     200.00000
      -5.18461     195.50000
      -5.17361     191.60000
      -5.16161     189.10000
      -5.15061     188.70000
      -5.13961     190.70000
      -5.12861     195.00000
      -5.11761     200.40000
      -5.10661     205.50000
      -5.09561     209.10000
      -5.08461     210.50000
      -5.07261     210.10000
      -5.06161     208.90000
      -5.05061     208.60000
      -5.03961     210.00000
      -5.02861     213.40000
      -5.01761     217.80000
      -5.00661     221.50000
      -4.99561     222.90000
      -4.98361     221.20000
      -4.97261     216.70000
      -4.96161     210.90000
      -4.95061     205.50000
      -4.93961     201.60000
      -4.92861     199.90000
      -4.91761     199.60000
      -4.90661     199.90000
      -4.89561     199.90000
      -4.88361     199.10000
      -4.87261     198.10000
      -4.86161     197.60000
      -4.85061     198.80000
      -4.83961     202.30000
      -4.82861     208.10000
      -4.81761     215.90000
      -4.80661     224.70000
      -4.79461     233.40000
      -4.78361     240.80000
      -4.77261     246.10000
      -4.76161     248.70000
      -4.75061     248.10000
      -4.73961     244.60000
      -4.72861     238.40000
      -4.71761     230.30000
      -4.70561     221.90000
      -4.69461     214.60000
      -4.68361     210.10000
      -4.67261     209.50000
      -4.66161     212.60000
      -4.65061     218.50000
      -4.63961     225.40000
      -4.62861     231.60000
      -4.61661     236.00000
      -4.60561     238.60000
      -4.59461     240.20000
      -4.58361     242.40000
      -4.57261     246.20000
      -4.56161     252.00000
      -4.55061     259.00000
      -4.53961     265.70000
      -4.52761     270.90000
      -4.51661     273.70000
      -4.50561     274.50000
      -4.49461     274.20000
      -4.48361     273.90000
      -4.47261     274.00000
      -4.46161     273.90000
      -4.45061     272.90000
      -4.43861     270.30000
      -4.42761     266.20000
      -4.41661     261.60000
      -4.40561     258.00000
      -4.39461     256.50000
      -4.38361     257.40000
      -4.37261     260.10000
      -4.36161     263.40000
      -4.34961     265.90000
      -4.33861     267.00000
      -4.32761     266.60000
      -4.31661     265.10000
      -4.30561     262.50000
      -4.29461     258.50000
      -4.28361     252.70000
      -4.27261     245.10000
      -4.26061     236.50000
      -4.24961     228.30000
      -4.23861     222.20000
      -4.22761     219.90000
      -4.21661     222.10000
      -4.20561     229.00000
      -4.19461     239.80000
      -4.18361     253.20000
      -4.17161     267.10000
      -4.16061     279.50000
      -4.14961     288.90000
      -4.13861     294.60000
      -4.12761     296.80000
      -4.11661     296.40000
      -4.10561     294.60000
      -4.09461     291.90000
      -4.08261     288.10000
      -4.07161     283.00000
      -4.06061     276.00000
      -4.04961     267.70000
      -4.03861     259.10000
      -4.02761     252.10000
      -4.01661     248.00000
      -4.00561     247.40000
      -3.99361     249.30000
      -3.98261     252.10000
      -3.97161     254.30000
      -3.96061     254.90000
      -3.94961     253.90000
      -3.93861     252.30000
      -3.92761     250.90000
      -3.91661     250.60000
      -3.90561     251.80000
      -3.89361     254.30000
      -3.88261     257.30000
      -3.87161     260.20000
      -3.86061     262.00000
      -3.84961     262.10000
      -3.83861     260.30000
      -3.82761     257.10000
      -3.81661     253.20000
      -3.80461     250.30000
      -3.79361     249.40000
      -3.78261     251.20000
      -3.77161     255.50000
      -3.76061     261.20000
      -3.74961     266.80000
      -3.73861     271.00000
      -3.72761     272.90000
      -3.71561     271.90000
      -3.70461     268.20000
      -3.69361     262.50000
      -3.68261     256.00000
      -3.67161     250.30000
      -3.66061     247.30000
      -3.64961     247.90000
      -3.63861     252.10000
      -3.62661     258.70000
      -3.61561     265.70000
      -3.60461     271.70000
      -3.59361     276.10000
      -3.58261     279.50000
      -3.57161     282.90000
      -3.56061     287.20000
      -3.54961     292.00000
      -3.53761     296.10000
      -3.52661     297.80000
      -3.51561     295.90000
      -3.50461     290.30000
      -3.49361     282.30000
      -3.48261     273.70000
      -3.47161     266.60000
      -3.46061     262.40000
      -3.44861     261.30000
      -3.43761     262.70000
      -3.42661     265.30000
      -3.41561     268.00000
      -3.40461     270.00000
      -3.39361     271.50000
      -3.38261     273.40000
      -3.37161     276.40000
      -3.35961     280.90000
      -3.34861     286.30000
      -3.33761     291.60000
      -3.32661     295.60000
      -3.31561     297.70000
      -3.30461     297.90000
      -3.29361     296.80000
      -3.28261     295.10000
      -3.27061     293.70000
      -3.25961     292.80000
      -3.24861     292.60000
      -3.23761     292.90000
      -3.22661     293.40000
      -3.21561     294.10000
      -3.20461     294.90000
      -3.19361     295.80000
      -3.18161     296.60000
      -3.17061     297.10000
      -3.15961     296.80000
      -3.14861     295.30000
      -3.13761     292.60000
      -3.12661     288.80000
      -3.11561     284.30000
      -3.10461     279.50000
      -3.09261     274.90000
      -3.08161     271.00000
      -3.07061     268.50000
      -3.05961     267.70000
      -3.04861     268.80000
      -3.03761     271.90000
      -3.02661     276.40000
      -3.01561     281.70000
      -3.00361     286.70000
      -2.99261     290.50000
      -2.98161     292.30000
      -2.97061     291.60000
      -2.95961     288.50000
      -2.94861     283.50000
      -2.93761     277.40000
      -2.92661     271.00000
      -2.91561     265.30000
      -2.90361     260.50000
      -2.89261     256.90000
      -2.88161     254.90000
      -2.87061     255.00000
      -2.85961     257.30000
      -2.84861     261.40000
      -2.83761     266.40000
      -2.82661     270.80000
      -2.81461     273.60000
      -2.80361     274.20000
      -2.79261     273.00000
      -2.78161     270.90000
      -2.77061     268.90000
      -2.75961     267.40000
      -2.74861     266.40000
      -2.73761     265.80000
      -2.72561     265.00000
      -2.71461     264.20000
      -2.70361     263.20000
      -2.69261     262.50000
      -2.68161     262.00000
      -2.67061     261.70000
      -2.65961     261.40000
      -2.64861     261.10000
      -2.63661     260.80000
      -2.62561     260.90000
      -2.61461     261.90000
      -2.60361     264.40000
      -2.59261     268.60000
      -2.58161     274.30000
      -2.57061     280.50000
      -2.55961     285.80000
      -2.54761     288.90000
      -2.53661     288.80000
      -2.52561     285.60000
      -2.51461     279.70000
      -2.50361     272.00000
      -2.49261     263.90000
      -2.48161     256.80000
      -2.47061     251.90000
      -2.45861     250.20000
      -2.44761     251.90000
      -2.43661     256.00000
      -2.42561     260.90000
      -2.41461     264.30000
      -2.40361     264.40000
      -2.39261     260.70000
      -2.38161     253.90000
      -2.36961     246.30000
      -2.35861     240.50000
      -2.34761     238.40000
      -2.33661     240.70000
      -2.32561     246.60000
      -2.31461     254.20000
      -2.30361     261.30000
      -2.29261     266.30000
      -2.28061     267.90000
      -2.26961     266.10000
      -2.25861     261.50000
      -2.24761     255.80000
      -2.23661     250.90000
      -2.22561     248.10000
      -2.21461     248.40000
      -2.20361     251.10000
      -2.19161     254.80000
      -2.18061     257.50000
      -2.16961     257.60000
      -2.15861     254.60000
      -2.14761     249.40000
      -2.13661     243.70000
      -2.12561     240.00000
      -2.11461     239.50000
      -2.10261     242.60000
      -2.09161     248.20000
      -2.08061     254.50000
      -2.06961     260.20000
      -2.05861     264.20000
      -2.04761     266.30000
      -2.03661     266.40000
      -2.02561     264.80000
      -2.01361     261.90000
      -2.00261     258.10000
      -1.99161     254.50000
      -1.98061     251.70000
      -1.96961     250.40000
      -1.95861     250.70000
      -1.94761     252.50000
      -1.93661     255.70000
      -1.92561     259.40000
      -1.91361     263.00000
      -1.90261     265.30000
      -1.89161     265.40000
      -1.88061     262.60000
      -1.86961     256.70000
      -1.85861     248.30000
      -1.84761     239.00000
      -1.83661     230.70000
      -1.82461     225.20000
      -1.81361     223.80000
      -1.80261     226.50000
      -1.79161     232.30000
      -1.78061     239.50000
      -1.76961     246.00000
      -1.75861     250.30000
      -1.74761     251.40000
      -1.73561     249.20000
      -1.72461     244.00000
      -1.71361     236.80000
      -1.70261     229.10000
      -1.69161     222.10000
      -1.68061     216.80000
      -1.66961     213.30000
      -1.65861     211.60000
      -1.64661     211.20000
      -1.63561     211.80000
      -1.62461     213.20000
      -1.61361     215.10000
      -1.60261     217.10000
      -1.59161     218.50000
      -1.58061     218.40000
      -1.56961     216.10000
      -1.55761     211.60000
      -1.54661     205.70000
      -1.53561     199.50000
      -1.52461     194.10000
      -1.51361     190.50000
      -1.50261     188.80000
      -1.49161     188.80000
      -1.48061     190.20000
      -1.46861     192.50000
      -1.45761     195.40000
      -1.44661     197.90000
      -1.43561     198.90000
      -1.42461     197.70000
      -1.41361     194.00000
      -1.40261     188.80000
      -1.39161     183.70000
      -1.37961     180.90000
      -1.36861     181.40000
      -1.35761     185.00000
      -1.34661     190.30000
      -1.33561     194.90000
      -1.32461     196.70000
      -1.31361     194.50000
      -1.30261     189.00000
      -1.29061     181.70000
      -1.27961     175.20000
      -1.26861     171.60000
      -1.25761     171.80000
      -1.24661     175.30000
      -1.23561     180.80000
      -1.22461     186.30000
      -1.21361     190.50000
      -1.20161     192.80000
      -1.19061     193.10000
      -1.17961     191.90000
      -1.16861     189.20000
      -1.15761     185.60000
      -1.14661     181.30000
      -1.13561     177.20000
      -1.12461     174.30000
      -1.11261     173.30000
      -1.10161     174.40000
      -1.09061     176.80000
      -1.07961     179.30000
      -1.06861     180.60000
      -1.05761     180.30000
      -1.04661     178.40000
      -1.03561     175.70000
      -1.02361     173.30000
      -1.01261     171.70000
